ct_health,t_health,ct_money,t_money,time_left,bomb_planted,ct_players_alive,t_players_alive,round_winner_numeric
379.0,402.0,32000.0,500.0,26.81,0,5.0,5.0,1
279.0,70.0,25400.0,0.0,6.81,0,4.0,1.0,1
309.0,395.0,29050.0,8700.0,86.9,0,4.0,4.0,1
219.0,370.0,29050.0,8700.0,66.9,0,4.0,4.0,1
146.0,95.0,29750.0,2400.0,25.19,1,4.0,1.0,1
500.0,463.0,33150.0,4050.0,69.01,0,5.0,5.0,0
300.0,402.0,15700.0,4650.0,49.01,0,3.0,5.0,0
100.0,366.0,2150.0,2050.0,29.03,0,1.0,4.0,0
100.0,366.0,2150.0,2350.0,25.7,1,1.0,4.0,0
100.0,366.0,2150.0,2350.0,5.7,1,1.0,4.0,0
500.0,493.0,14750.0,13650.0,66.84,0,5.0,5.0,0
458.0,493.0,14750.0,13650.0,46.84,0,5.0,5.0,0
400.0,487.0,13500.0,13950.0,26.84,0,4.0,5.0,0
200.0,451.0,5150.0,14850.0,38.83,1,2.0,5.0,0
119.0,255.0,5550.0,8700.0,18.83,1,2.0,3.0,0
500.0,498.0,1050.0,19550.0,93.44,0,5.0,5.0,1
500.0,498.0,1050.0,19550.0,73.44,0,5.0,5.0,1
457.0,498.0,1050.0,19550.0,53.44,0,5.0,5.0,1
457.0,493.0,1050.0,19550.0,33.44,0,5.0,5.0,1
499.0,500.0,2500.0,3800.0,86.88,0,5.0,5.0,1
450.0,395.0,2600.0,3800.0,66.88,0,5.0,4.0,1
450.0,395.0,2600.0,3800.0,46.88,0,5.0,4.0,1
350.0,202.0,2400.0,3900.0,39.7,1,4.0,3.0,1
350.0,202.0,2400.0,3900.0,19.7,1,4.0,3.0,1
500.0,400.0,750.0,400.0,96.05,0,5.0,4.0,1
500.0,400.0,750.0,400.0,76.04,0,5.0,4.0,1
467.0,391.0,750.0,400.0,56.04,0,5.0,4.0,1
124.0,100.0,1200.0,100.0,22.95,1,2.0,1.0,1
500.0,400.0,750.0,250.0,94.77,0,5.0,4.0,0
492.0,357.0,750.0,250.0,74.77,0,5.0,4.0,0
267.0,256.0,250.0,1150.0,32.57,1,3.0,4.0,0
55.0,199.0,150.0,1000.0,12.57,1,1.0,2.0,0
500.0,400.0,1650.0,3000.0,54.8,0,5.0,4.0,0
456.0,300.0,1950.0,3000.0,34.72,0,5.0,3.0,0
100.0,120.0,50.0,3950.0,14.72,0,1.0,2.0,0
157.0,400.0,4350.0,4350.0,94.86,0,2.0,4.0,0
400.0,400.0,200.0,14450.0,94.83,0,4.0,4.0,0
400.0,400.0,200.0,14450.0,74.83,0,4.0,4.0,0
400.0,400.0,200.0,14450.0,54.77,0,4.0,4.0,0
300.0,300.0,150.0,9850.0,34.77,0,3.0,3.0,0
200.0,297.0,100.0,10450.0,25.62,1,2.0,3.0,0
200.0,297.0,100.0,10450.0,5.62,1,2.0,3.0,0
454.0,500.0,11650.0,22450.0,94.81,0,5.0,5.0,1
453.0,500.0,11650.0,22450.0,74.81,0,5.0,5.0,1
350.0,161.0,12550.0,11500.0,54.81,0,5.0,2.0,1
500.0,487.0,7650.0,6000.0,94.79,0,5.0,5.0,0
491.0,479.0,7650.0,6000.0,74.79,0,5.0,5.0,0
300.0,209.0,7400.0,5200.0,22.32,1,3.0,3.0,0
100.0,4.0,100.0,3450.0,2.32,1,1.0,1.0,0
300.0,267.0,1600.0,3000.0,74.86,0,3.0,4.0,0
200.0,167.0,1500.0,3250.0,54.81,0,2.0,3.0,0
200.0,167.0,1500.0,3250.0,34.82,0,2.0,3.0,0
200.0,167.0,1500.0,3550.0,30.24,1,2.0,3.0,0
200.0,167.0,1500.0,3550.0,10.24,1,2.0,3.0,0
500.0,474.0,1100.0,7700.0,74.84,0,5.0,5.0,0
474.0,473.0,1100.0,7700.0,54.84,0,5.0,5.0,0
429.0,473.0,1100.0,7700.0,34.84,0,5.0,5.0,0
315.0,357.0,1250.0,6550.0,39.44,1,4.0,4.0,0
315.0,231.0,1850.0,5750.0,19.44,1,4.0,3.0,0
468.0,430.0,1100.0,29500.0,94.84,0,5.0,5.0,0
468.0,330.0,1100.0,23450.0,74.84,0,5.0,4.0,0
468.0,330.0,1100.0,23450.0,54.84,0,5.0,4.0,0
458.0,306.0,1100.0,23750.0,39.34,1,5.0,4.0,0
178.0,162.0,750.0,15750.0,19.34,1,2.0,3.0,0
476.0,500.0,11900.0,34200.0,94.78,0,5.0,5.0,0
384.0,448.0,11900.0,34200.0,74.78,0,5.0,5.0,0
176.0,185.0,5000.0,20150.0,54.78,0,2.0,3.0,0
45.0,109.0,2400.0,12800.0,34.78,0,1.0,2.0,0
500.0,470.0,1050.0,33050.0,94.85,0,5.0,5.0,1
496.0,400.0,1050.0,33050.0,74.76,0,5.0,5.0,1
496.0,300.0,1350.0,25950.0,54.76,0,5.0,4.0,1
496.0,276.0,1350.0,25950.0,34.76,0,5.0,4.0,1
200.0,72.0,250.0,15750.0,14.76,0,2.0,2.0,1
500.0,482.0,800.0,18350.0,94.78,0,5.0,5.0,0
500.0,482.0,800.0,18350.0,74.78,0,5.0,5.0,0
400.0,385.0,750.0,18650.0,54.78,0,4.0,5.0,0
200.0,313.0,150.0,19550.0,31.73,1,2.0,5.0,0
200.0,313.0,150.0,19550.0,11.73,1,2.0,5.0,0
364.0,300.0,1100.0,21450.0,94.83,0,4.0,3.0,0
346.0,300.0,1100.0,21450.0,74.83,0,4.0,3.0,0
29.0,128.0,1050.0,16050.0,26.66,1,2.0,2.0,0
400.0,378.0,550.0,700.0,74.8,0,4.0,4.0,0
400.0,278.0,850.0,700.0,54.8,0,4.0,3.0,0
375.0,278.0,850.0,700.0,34.8,0,4.0,3.0,0
100.0,140.0,100.0,1450.0,39.05,1,1.0,2.0,0
402.0,471.0,10000.0,1200.0,94.79,0,5.0,5.0,0
400.0,370.0,8250.0,1100.0,74.79,0,4.0,4.0,0
100.0,234.0,2350.0,900.0,54.79,0,1.0,3.0,0
100.0,214.0,2350.0,1200.0,33.45,1,1.0,3.0,0
455.0,400.0,500.0,1900.0,94.9,0,5.0,4.0,0
455.0,400.0,500.0,1900.0,74.9,0,5.0,4.0,0
249.0,300.0,450.0,2350.0,54.89,0,3.0,3.0,0
100.0,176.0,100.0,1000.0,34.89,0,1.0,2.0,0
100.0,176.0,100.0,1300.0,39.17,1,1.0,2.0,0
100.0,176.0,100.0,1300.0,19.17,1,1.0,2.0,0
201.0,364.0,7150.0,6450.0,94.77,0,3.0,4.0,0
106.0,289.0,4750.0,4450.0,74.77,0,2.0,3.0,0
62.0,156.0,2800.0,2400.0,29.66,1,1.0,2.0,0
500.0,448.0,950.0,5550.0,54.8,0,5.0,5.0,1
400.0,361.0,950.0,5800.0,34.8,0,4.0,4.0,1
384.0,361.0,950.0,5800.0,14.8,0,4.0,4.0,1
300.0,403.0,650.0,1050.0,94.81,0,3.0,5.0,1
135.0,66.0,1000.0,300.0,74.81,0,2.0,1.0,1
135.0,65.0,1000.0,300.0,54.81,0,2.0,1.0,1
409.0,229.0,2250.0,5650.0,74.82,0,5.0,3.0,1
293.0,199.0,2250.0,5650.0,54.82,0,5.0,3.0,1
200.0,242.0,4450.0,350.0,94.8,0,2.0,3.0,0
200.0,240.0,4450.0,350.0,74.8,0,2.0,3.0,0
200.0,240.0,4450.0,350.0,54.81,0,2.0,3.0,0
27.0,58.0,1450.0,650.0,34.81,0,1.0,2.0,0
474.0,393.0,500.0,1150.0,94.85,0,5.0,4.0,1
390.0,100.0,1400.0,1050.0,74.85,0,5.0,1.0,1
390.0,100.0,1400.0,1050.0,54.85,0,5.0,1.0,1
390.0,100.0,1400.0,1050.0,34.85,0,5.0,1.0,1
316.0,4.0,1050.0,1350.0,14.85,0,4.0,1.0,1
378.0,100.0,1600.0,150.0,94.87,0,4.0,1.0,1
400.0,399.0,150.0,450.0,94.92,0,4.0,5.0,1
274.0,77.0,400.0,700.0,74.92,0,3.0,3.0,1
400.0,497.0,3000.0,600.0,94.85,0,4.0,5.0,0
300.0,437.0,1950.0,900.0,74.85,0,3.0,5.0,0
145.0,394.0,2500.0,1150.0,33.22,1,2.0,4.0,0
45.0,244.0,2500.0,1300.0,13.22,1,1.0,3.0,0
500.0,497.0,450.0,5850.0,94.84,0,5.0,5.0,0
396.0,497.0,300.0,6150.0,74.84,0,4.0,5.0,0
393.0,397.0,600.0,6050.0,54.84,0,4.0,4.0,0
258.0,397.0,250.0,6650.0,34.2,1,3.0,4.0,0
258.0,397.0,250.0,6650.0,14.15,1,3.0,4.0,0
469.0,300.0,9400.0,6500.0,94.88,0,5.0,3.0,1
417.0,200.0,9700.0,1800.0,74.88,0,5.0,2.0,1
500.0,480.0,16450.0,1050.0,94.84,0,5.0,5.0,1
500.0,480.0,16450.0,1050.0,74.84,0,5.0,5.0,1
441.0,280.0,16650.0,200.0,54.78,0,5.0,3.0,1
441.0,280.0,16650.0,200.0,34.78,0,5.0,3.0,1
500.0,400.0,22800.0,8050.0,94.88,0,5.0,4.0,1
397.0,198.0,21750.0,4050.0,74.88,0,4.0,2.0,1
500.0,498.0,32100.0,600.0,54.82,0,5.0,5.0,1
488.0,335.0,32200.0,800.0,39.63,1,5.0,4.0,1
462.0,200.0,32800.0,500.0,19.63,1,5.0,2.0,1
450.0,407.0,38500.0,10250.0,74.88,0,5.0,5.0,1
307.0,100.0,39500.0,2400.0,54.88,0,5.0,1.0,1
500.0,493.0,50250.0,1300.0,54.86,0,5.0,5.0,1
500.0,393.0,50550.0,1200.0,34.8,0,5.0,4.0,1
300.0,392.0,34200.0,8200.0,94.87,0,3.0,4.0,0
200.0,367.0,20600.0,8500.0,74.87,0,2.0,4.0,0
500.0,448.0,33400.0,5000.0,74.84,0,5.0,5.0,1
400.0,148.0,25800.0,1000.0,54.84,0,4.0,2.0,1
200.0,132.0,16150.0,1400.0,34.84,0,2.0,2.0,1
188.0,108.0,16150.0,1700.0,34.7,1,2.0,2.0,1
88.0,0.0,10700.0,0.0,14.7,1,1.0,0.0,1
292.0,311.0,18500.0,1450.0,94.87,0,3.0,4.0,1
104.0,137.0,10450.0,350.0,74.87,0,2.0,2.0,1
104.0,125.0,10450.0,650.0,24.88,1,2.0,2.0,1
500.0,496.0,17300.0,500.0,94.87,0,5.0,5.0,0
500.0,496.0,17300.0,500.0,74.87,0,5.0,5.0,0
500.0,496.0,17300.0,500.0,54.82,0,5.0,5.0,0
500.0,496.0,17300.0,500.0,34.82,0,5.0,5.0,0
300.0,351.0,9950.0,1100.0,14.82,0,3.0,5.0,0
300.0,351.0,9950.0,1400.0,26.6,1,3.0,5.0,0
300.0,351.0,9950.0,1400.0,6.54,1,3.0,5.0,0
500.0,491.0,2550.0,9950.0,94.91,0,5.0,5.0,0
200.0,398.0,1200.0,10650.0,74.86,0,2.0,5.0,0
492.0,400.0,1050.0,400.0,94.91,0,5.0,4.0,1
272.0,100.0,1800.0,150.0,74.91,0,4.0,1.0,1
452.0,498.0,300.0,100.0,94.84,0,5.0,5.0,0
452.0,498.0,300.0,100.0,74.84,0,5.0,5.0,0
452.0,498.0,300.0,100.0,54.84,0,5.0,5.0,0
452.0,498.0,300.0,100.0,34.84,0,5.0,5.0,0
352.0,400.0,750.0,700.0,37.98,1,4.0,4.0,0
217.0,300.0,550.0,4400.0,94.91,0,3.0,3.0,0
112.0,203.0,400.0,5300.0,28.23,1,2.0,3.0,0
444.0,500.0,10400.0,12650.0,94.91,0,5.0,5.0,0
288.0,275.0,8400.0,10350.0,74.91,0,4.0,3.0,0
188.0,259.0,5550.0,10650.0,54.91,0,3.0,3.0,0
499.0,500.0,350.0,11550.0,94.8,0,5.0,5.0,0
499.0,492.0,350.0,11550.0,74.8,0,5.0,5.0,0
200.0,192.0,150.0,5950.0,54.8,0,2.0,2.0,0
100.0,100.0,300.0,1550.0,30.43,1,1.0,1.0,0
100.0,100.0,300.0,1550.0,10.43,1,1.0,1.0,0
410.0,500.0,600.0,4100.0,94.87,0,5.0,5.0,0
410.0,500.0,600.0,4100.0,74.8,0,5.0,5.0,0
410.0,469.0,600.0,4100.0,54.8,0,5.0,5.0,0
410.0,469.0,600.0,4100.0,34.8,0,5.0,5.0,0
300.0,350.0,250.0,4400.0,14.8,0,3.0,4.0,0
114.0,154.0,800.0,2350.0,23.38,1,2.0,2.0,0
371.0,317.0,600.0,4300.0,74.91,0,4.0,4.0,1
500.0,200.0,5950.0,1200.0,74.88,0,5.0,2.0,1
482.0,67.0,6250.0,100.0,54.84,0,5.0,1.0,1
459.0,463.0,9250.0,11150.0,94.91,0,5.0,5.0,1
267.0,0.0,7400.0,0.0,31.9,1,3.0,0.0,1
371.0,120.0,14450.0,650.0,94.93,0,4.0,2.0,0
329.0,119.0,14450.0,650.0,74.93,0,4.0,2.0,0
229.0,119.0,8650.0,750.0,54.93,0,3.0,2.0,0
229.0,119.0,8650.0,750.0,34.93,0,3.0,2.0,0
13.0,19.0,2450.0,450.0,14.93,0,1.0,1.0,0
500.0,400.0,1000.0,350.0,94.95,0,5.0,4.0,1
414.0,139.0,1600.0,50.0,74.95,0,5.0,2.0,1
266.0,139.0,700.0,650.0,54.95,0,3.0,2.0,1
500.0,478.0,9450.0,150.0,94.95,0,5.0,5.0,0
474.0,400.0,9750.0,0.0,74.95,0,5.0,4.0,0
400.0,328.0,7450.0,300.0,54.95,0,4.0,4.0,0
400.0,328.0,7450.0,300.0,34.95,0,4.0,4.0,0
100.0,132.0,50.0,1200.0,35.65,1,1.0,3.0,0
48.0,89.0,350.0,900.0,15.65,1,1.0,2.0,0
400.0,447.0,8500.0,5750.0,94.95,0,4.0,5.0,0
248.0,300.0,8400.0,2000.0,35.34,1,3.0,3.0,0
344.0,334.0,200.0,7600.0,34.95,0,4.0,4.0,0
17.0,137.0,600.0,3700.0,32.59,1,1.0,2.0,0
400.0,500.0,8900.0,10100.0,74.95,0,4.0,5.0,0
500.0,487.0,600.0,19250.0,101.34,0,5.0,5.0,0
100.0,445.0,150.0,20750.0,39.15,1,1.0,5.0,0
400.0,500.0,9350.0,34500.0,74.95,0,4.0,5.0,0
200.0,400.0,5050.0,26850.0,54.95,0,2.0,4.0,0
500.0,497.0,1750.0,43650.0,74.95,0,5.0,5.0,1
369.0,397.0,1100.0,36550.0,54.95,0,4.0,4.0,1
263.0,246.0,700.0,36850.0,34.95,0,3.0,4.0,1
500.0,300.0,2500.0,17350.0,94.95,0,5.0,3.0,1
400.0,113.0,1350.0,11150.0,74.95,0,4.0,2.0,1
466.0,500.0,9300.0,10750.0,94.95,0,5.0,5.0,1
466.0,491.0,9300.0,10750.0,74.95,0,5.0,5.0,1
387.0,377.0,9600.0,7550.0,54.95,0,5.0,4.0,1
209.0,15.0,7950.0,4900.0,34.95,0,4.0,1.0,1
460.0,400.0,16200.0,1500.0,94.95,0,5.0,4.0,0
416.0,400.0,16200.0,1500.0,74.95,0,5.0,4.0,0
341.0,274.0,14150.0,1750.0,37.54,1,4.0,3.0,0
455.0,358.0,950.0,1950.0,77.73,0,5.0,4.0,1
73.0,73.0,450.0,1900.0,23.61,1,2.0,1.0,1
500.0,304.0,2350.0,700.0,94.95,0,5.0,4.0,1
498.0,498.0,3000.0,950.0,94.95,0,5.0,5.0,0
264.0,345.0,2000.0,1600.0,38.12,1,3.0,4.0,0
100.0,252.0,50.0,2200.0,18.12,1,1.0,4.0,0
285.0,121.0,1450.0,400.0,82.98,0,4.0,2.0,1
366.0,374.0,400.0,8250.0,94.95,0,4.0,4.0,1
489.0,478.0,6600.0,300.0,94.95,0,5.0,5.0,0
489.0,478.0,6600.0,300.0,74.95,0,5.0,5.0,0
488.0,478.0,6600.0,300.0,54.95,0,5.0,5.0,0
452.0,377.0,6900.0,250.0,34.95,0,5.0,4.0,0
390.0,333.0,5700.0,550.0,14.95,0,4.0,4.0,0
100.0,340.0,3000.0,6800.0,93.14,0,1.0,4.0,0
499.0,500.0,13950.0,20350.0,94.95,0,5.0,5.0,0
200.0,400.0,4700.0,17100.0,74.95,0,2.0,4.0,0
500.0,400.0,850.0,21600.0,74.95,0,5.0,4.0,0
458.0,300.0,1150.0,19100.0,54.95,0,5.0,3.0,0
258.0,258.0,1150.0,19700.0,34.95,0,3.0,3.0,0
100.0,110.0,150.0,20600.0,21.77,1,1.0,3.0,0
100.0,108.0,150.0,11700.0,1.77,1,1.0,2.0,0
300.0,292.0,6950.0,16250.0,94.95,0,3.0,3.0,1
445.0,400.0,9900.0,13150.0,94.95,0,5.0,4.0,1
345.0,200.0,6700.0,5800.0,74.95,0,4.0,2.0,1
492.0,481.0,18050.0,3550.0,97.9,0,5.0,5.0,0
300.0,300.0,13400.0,2450.0,77.9,0,3.0,3.0,0
175.0,234.0,10600.0,3050.0,30.84,1,2.0,3.0,0
500.0,489.0,800.0,5800.0,74.95,0,5.0,5.0,1
436.0,320.0,1100.0,5800.0,54.95,0,5.0,4.0,1
378.0,100.0,1800.0,2300.0,34.95,0,5.0,1.0,1
500.0,400.0,11050.0,8350.0,94.01,0,5.0,4.0,1
100.0,302.0,4900.0,1350.0,34.95,0,1.0,4.0,0
488.0,400.0,3300.0,8250.0,36.41,1,5.0,4.0,1
499.0,500.0,12050.0,750.0,94.95,0,5.0,5.0,1
499.0,400.0,12150.0,700.0,74.95,0,5.0,4.0,1
499.0,394.0,12150.0,700.0,54.95,0,5.0,4.0,1
499.0,268.0,12250.0,650.0,34.95,0,5.0,3.0,1
400.0,400.0,450.0,800.0,93.3,0,4.0,4.0,0
400.0,400.0,450.0,1100.0,38.38,1,4.0,4.0,0
300.0,400.0,300.0,1400.0,18.38,1,3.0,4.0,0
500.0,432.0,150.0,550.0,94.89,0,5.0,5.0,0
400.0,250.0,250.0,800.0,74.91,0,4.0,4.0,0
197.0,134.0,300.0,1450.0,54.92,0,2.0,3.0,0
197.0,34.0,600.0,1650.0,23.28,1,2.0,2.0,0
400.0,415.0,9450.0,2400.0,94.92,0,4.0,5.0,0
400.0,407.0,400.0,9250.0,74.94,0,4.0,5.0,0
117.0,300.0,500.0,3350.0,54.94,0,2.0,3.0,0
500.0,463.0,11800.0,8750.0,94.91,0,5.0,5.0,1
498.0,363.0,12100.0,4650.0,74.95,0,5.0,4.0,1
290.0,211.0,8350.0,5500.0,54.98,0,3.0,3.0,1
290.0,100.0,8950.0,3750.0,34.98,0,3.0,1.0,1
290.0,100.0,8950.0,3750.0,14.98,0,3.0,1.0,1
285.0,456.0,7900.0,1300.0,26.12,1,3.0,5.0,0
430.0,279.0,1900.0,4000.0,94.98,0,5.0,3.0,1
401.0,179.0,2200.0,2850.0,74.95,0,5.0,2.0,1
401.0,179.0,2200.0,2850.0,54.95,0,5.0,2.0,1
301.0,176.0,1500.0,3150.0,34.95,0,4.0,2.0,1
271.0,88.0,1050.0,3450.0,14.95,0,3.0,2.0,1
271.0,0.0,1650.0,0.0,21.46,1,3.0,0.0,1
500.0,488.0,6750.0,750.0,94.91,0,5.0,5.0,1
500.0,488.0,6750.0,750.0,74.91,0,5.0,5.0,1
500.0,488.0,6750.0,750.0,54.91,0,5.0,5.0,1
434.0,488.0,6750.0,750.0,34.9,0,5.0,5.0,1
374.0,288.0,6550.0,950.0,14.9,0,4.0,3.0,1
266.0,100.0,11250.0,2150.0,74.97,0,4.0,1.0,1
305.0,278.0,19300.0,450.0,94.91,0,4.0,3.0,0
205.0,278.0,11900.0,750.0,74.9,0,3.0,3.0,0
205.0,278.0,11900.0,750.0,54.9,0,3.0,3.0,0
173.0,178.0,6500.0,1000.0,34.9,0,2.0,2.0,0
173.0,178.0,6500.0,1300.0,23.42,1,2.0,2.0,0
73.0,77.0,5250.0,900.0,3.42,1,1.0,1.0,0
500.0,347.0,7200.0,1700.0,94.98,0,5.0,4.0,0
300.0,211.0,2850.0,2450.0,74.98,0,3.0,3.0,0
100.0,147.0,150.0,2850.0,54.98,0,1.0,3.0,0
482.0,448.0,11650.0,4250.0,94.95,0,5.0,5.0,0
482.0,448.0,11650.0,4250.0,74.95,0,5.0,5.0,0
482.0,448.0,11650.0,4250.0,54.95,0,5.0,5.0,0
293.0,448.0,7100.0,4850.0,34.95,0,3.0,5.0,0
193.0,396.0,5350.0,5450.0,32.78,1,2.0,5.0,0
100.0,348.0,2350.0,3650.0,12.78,1,1.0,4.0,0
410.0,481.0,2700.0,4550.0,94.9,0,5.0,5.0,1
271.0,281.0,3300.0,2600.0,74.9,0,4.0,3.0,1
264.0,181.0,3200.0,1250.0,54.9,0,3.0,2.0,1
264.0,81.0,3500.0,900.0,34.9,0,3.0,1.0,1
500.0,464.0,6050.0,250.0,74.88,0,5.0,5.0,1
379.0,292.0,4400.0,50.0,54.83,0,4.0,3.0,1
331.0,100.0,4800.0,0.0,21.68,1,4.0,1.0,1
300.0,139.0,9950.0,750.0,94.95,0,3.0,2.0,1
384.0,329.0,1150.0,900.0,74.92,0,4.0,4.0,0
64.0,168.0,150.0,1500.0,54.92,0,1.0,2.0,0
500.0,425.0,850.0,800.0,74.89,0,5.0,5.0,0
367.0,425.0,800.0,1400.0,31.38,1,4.0,5.0,0
111.0,325.0,950.0,1600.0,11.38,1,2.0,4.0,0
400.0,347.0,9350.0,12900.0,54.91,0,4.0,5.0,1
384.0,100.0,10250.0,2300.0,34.91,0,4.0,1.0,1
384.0,100.0,10250.0,2300.0,14.91,0,4.0,1.0,1
300.0,300.0,6750.0,850.0,74.91,0,3.0,3.0,1
300.0,100.0,7350.0,0.0,29.02,1,3.0,1.0,1
300.0,212.0,14150.0,6400.0,94.94,0,3.0,3.0,1
248.0,100.0,14750.0,1800.0,74.94,0,3.0,1.0,1
338.0,364.0,19600.0,700.0,34.92,0,4.0,4.0,0
237.0,236.0,14350.0,950.0,14.92,0,3.0,3.0,0
137.0,47.0,12550.0,650.0,29.34,1,2.0,1.0,0
66.0,47.0,5800.0,950.0,9.34,1,1.0,1.0,0
400.0,400.0,2150.0,300.0,74.86,0,4.0,4.0,0
313.0,373.0,2150.0,600.0,25.6,1,4.0,4.0,0
100.0,243.0,1000.0,1800.0,5.6,1,1.0,3.0,0
498.0,499.0,11050.0,6900.0,94.94,0,5.0,5.0,0
498.0,499.0,11050.0,6900.0,74.94,0,5.0,5.0,0
400.0,402.0,8950.0,7200.0,54.91,0,4.0,5.0,0
135.0,151.0,5500.0,6300.0,34.91,0,2.0,3.0,0
471.0,100.0,1050.0,3350.0,74.88,0,5.0,1.0,1
489.0,477.0,10900.0,850.0,94.85,0,5.0,5.0,1
500.0,277.0,19950.0,6050.0,94.91,0,5.0,3.0,1
300.0,400.0,14350.0,1050.0,74.88,0,3.0,5.0,0
200.0,191.0,11700.0,1050.0,54.88,0,2.0,3.0,0
100.0,126.0,7000.0,1300.0,34.9,1,1.0,2.0,0
100.0,126.0,7000.0,1300.0,14.9,1,1.0,2.0,0
500.0,496.0,11300.0,3450.0,94.89,0,5.0,5.0,1
500.0,496.0,11300.0,3450.0,74.86,0,5.0,5.0,1
400.0,296.0,7850.0,3350.0,54.83,0,4.0,3.0,1
371.0,168.0,7850.0,3350.0,34.84,0,4.0,3.0,1
485.0,100.0,19350.0,50.0,94.92,0,5.0,1.0,1
400.0,379.0,750.0,500.0,94.95,0,4.0,4.0,0
400.0,379.0,750.0,800.0,35.09,1,4.0,4.0,0
57.0,70.0,750.0,400.0,15.09,1,1.0,1.0,0
341.0,200.0,3850.0,1450.0,75.01,0,5.0,2.0,1
500.0,441.0,6800.0,300.0,94.95,0,5.0,5.0,1
487.0,339.0,7100.0,300.0,74.99,0,5.0,4.0,1
487.0,339.0,7100.0,300.0,55.0,0,5.0,4.0,1
380.0,184.0,5950.0,200.0,35.07,0,4.0,2.0,1
487.0,456.0,13100.0,10550.0,95.0,0,5.0,5.0,1
310.0,124.0,13250.0,3600.0,75.02,0,4.0,2.0,1
400.0,399.0,13750.0,1000.0,94.94,0,4.0,4.0,0
100.0,241.0,2800.0,1200.0,75.0,0,1.0,3.0,0
100.0,241.0,2800.0,1500.0,22.35,1,1.0,3.0,0
100.0,241.0,2800.0,1500.0,2.35,1,1.0,3.0,0
400.0,460.0,3800.0,7350.0,95.0,0,4.0,5.0,0
400.0,460.0,3800.0,7350.0,75.05,0,4.0,5.0,0
400.0,436.0,3800.0,7350.0,55.06,0,4.0,5.0,0
400.0,436.0,3800.0,7650.0,20.09,1,4.0,5.0,0
400.0,436.0,3800.0,7650.0,0.09,1,4.0,5.0,0
471.0,306.0,11500.0,15800.0,54.95,0,5.0,4.0,0
400.0,222.0,9650.0,16100.0,34.95,0,4.0,4.0,0
300.0,122.0,8050.0,10800.0,14.95,0,3.0,3.0,0
100.0,56.0,3850.0,3250.0,29.3,1,1.0,1.0,0
21.0,56.0,3850.0,3250.0,9.3,1,1.0,1.0,0
419.0,475.0,2400.0,14400.0,95.02,0,5.0,5.0,0
419.0,475.0,2400.0,14400.0,74.97,0,5.0,5.0,0
319.0,377.0,2250.0,10800.0,55.01,0,4.0,4.0,0
319.0,377.0,2250.0,10800.0,35.01,0,4.0,4.0,0
119.0,278.0,2150.0,8000.0,34.98,1,2.0,3.0,0
119.0,278.0,2150.0,8000.0,14.94,1,2.0,3.0,0
500.0,400.0,12950.0,15050.0,75.77,0,5.0,4.0,1
500.0,450.0,17300.0,3500.0,94.99,0,5.0,5.0,1
500.0,450.0,17300.0,3500.0,74.93,0,5.0,5.0,1
500.0,396.0,17400.0,2650.0,55.02,0,5.0,4.0,1
500.0,287.0,25400.0,7150.0,95.05,0,5.0,3.0,1
326.0,200.0,28400.0,750.0,74.9,0,4.0,2.0,1
295.0,100.0,21300.0,350.0,54.91,0,3.0,1.0,1
500.0,490.0,40050.0,7800.0,94.84,0,5.0,5.0,0
496.0,286.0,40650.0,3600.0,74.84,0,5.0,3.0,0
296.0,234.0,18900.0,4300.0,35.19,1,3.0,3.0,0
200.0,148.0,10900.0,2950.0,15.19,1,2.0,2.0,0
470.0,486.0,15700.0,650.0,74.88,0,5.0,5.0,1
300.0,394.0,7600.0,750.0,54.93,0,3.0,4.0,1
200.0,300.0,3600.0,1100.0,27.48,1,2.0,3.0,1
43.0,0.0,2250.0,0.0,7.49,1,1.0,0.0,1
500.0,494.0,3300.0,800.0,94.87,0,5.0,5.0,1
500.0,393.0,3400.0,800.0,74.88,0,5.0,4.0,1
357.0,194.0,3350.0,1250.0,33.97,1,4.0,2.0,1
96.0,51.0,3100.0,600.0,13.97,1,2.0,1.0,1
400.0,400.0,450.0,800.0,94.82,0,4.0,4.0,0
271.0,399.0,300.0,1100.0,74.82,0,3.0,4.0,0
88.0,368.0,150.0,2000.0,36.3,1,1.0,4.0,0
88.0,368.0,150.0,2000.0,16.3,1,1.0,4.0,0
469.0,500.0,250.0,550.0,94.9,0,5.0,5.0,0
369.0,500.0,200.0,850.0,74.84,0,4.0,5.0,0
269.0,357.0,500.0,800.0,54.84,0,3.0,4.0,0
117.0,349.0,450.0,1100.0,34.84,0,2.0,4.0,0
48.0,349.0,400.0,2000.0,20.81,1,1.0,4.0,0
48.0,249.0,700.0,1000.0,0.81,1,1.0,3.0,0
287.0,300.0,6800.0,3600.0,93.79,0,3.0,3.0,0
234.0,200.0,7100.0,1000.0,73.81,0,3.0,2.0,0
147.0,200.0,4950.0,1600.0,37.03,1,2.0,2.0,0
100.0,100.0,2750.0,1100.0,17.03,1,1.0,1.0,0
497.0,500.0,4050.0,4400.0,95.02,0,5.0,5.0,0
297.0,400.0,3850.0,5250.0,33.33,1,3.0,4.0,0
297.0,400.0,3850.0,5250.0,13.33,1,3.0,4.0,0
499.0,497.0,4950.0,14600.0,94.99,0,5.0,5.0,1
450.0,333.0,5050.0,9900.0,75.08,0,5.0,4.0,1
450.0,310.0,5050.0,9900.0,55.09,0,5.0,4.0,1
